OSM_id Building_Height Building_Volume Roof_Area Radiation
896161952 6 892.575155 80.477522 46912.948645
896161951 6 1139.932717 94.892227 55442.575672
896161950 6 3643.570727 489.103165 183968.682571
896161949 6 4154.24098 507.465482 212580.770809
896161948 6 2802.477726 407.296254 167957.854552
896161947 6 793.989167 69.621631 24167.276575
896161946 6 794.576003 69.666092 21324.067566
896161945 6 538.714501 50.818488 14216.045044
896161944 6 540.667989 51.034212 14216.045044
896161943 6 542.624438 51.249937 14216.045044
896161942 6 542.039083 51.201157 12794.44054
896161941 6 542.624438 51.238338 12794.44054
896161940 6 540.868372 50.98206 14216.045044
896161939 6 540.412328 50.944056 14216.045044
896161938 6 541.453727 51.03084 14216.045044
896161937 6 548.706014 51.853471 14216.045044
896161936 6 543.667812 51.207162 12794.44054
896161935 6 537.488019 50.691973 12794.44054
896161934 6 537.488019 50.691973 12794.44054
896161933 6 536.903157 50.643235 14216.045044
896161932 6 536.903157 50.643235 14216.045044
896161931 6 537.034442 50.654175 14216.045044
896161930 6 539.43509 50.925836 14216.045044
896161929 6 546.675532 51.447852 14216.045044
896161928 6 547.134537 51.486102 14216.045044
896161927 6 546.675532 51.426506 14216.045044
896161926 6 544.583849 51.260712 12794.44054
896161925 6 537.731341 52.338635 14216.045044
896161924 6 540.72919 52.657307 12794.44054
896161923 6 541.308129 52.696174 14216.045044
896161922 6 541.308129 52.673183 12794.44054
896161921 6 543.852895 52.950354 14216.045044
896161920 6 546.639502 53.328582 14216.045044
896161919 6 542.119039 52.83548 12794.44054
896161918 6 536.926848 52.206445 14216.045044
896161917 6 798.815635 72.476801 36961.717114
896161916 6 790.858059 71.480439 39804.926123
896161915 6 803.076489 73.004205 41226.530628
896161914 6 800.786397 72.527432 38383.321619
896161913 6 785.469927 70.615608 42648.135132
896161912 6 785.020299 72.062627 38383.321619
896161911 6 778.121891 71.097729 25588.881079
896161910 6 794.014338 72.000851 39804.926123
896161909 6 788.021109 71.980615 36961.717114
896161908 6 752.337134 70.172026 66815.411707
896161907 6 735.47732 69.163448 49756.157654
896161906 6 794.335642 72.187414 39804.926123
896161905 6 792.307628 72.139334 39804.926123
896161904 6 786.054295 68.652496 21324.067566
896161903 6 795.749675 69.827813 21324.067566
896161902 6 792.148703 69.408621 24167.276575
896161901 6 794.494073 69.695705 21324.067566
896161900 6 795.162839 69.746953 21324.067566
896161899 6 811.293674 71.242299 39804.926123
896161898 6 759.136831 67.832949 25588.881079
896161897 6 831.330497 72.291677 41226.530628
896161896 6 706.809219 60.071849 25588.881079
896161895 6 852.206363 73.582569 27010.485584
896161894 6 709.897882 64.943353 55442.575672
896161893 6 735.577511 66.799076 49756.157654
896161892 6 735.831692 66.834982 90982.688282
896161891 6 1907.78473 176.397288 82453.061255
896161888 6 1825.562534 177.257389 93825.897291
896161887 6 2980.981997 291.327532 126522.800892
896161886 6 1956.081484 180.562269 81031.456751
896161885 6 2117.279768 177.691141 92404.292786
896161884 6 1875.662243 171.845813 73923.434229
896161883 6 1955.755738 179.187145 73923.434229
896161882 6 746.576862 73.943069 38383.321619
896161881 6 1363.896793 126.224986 81031.456751
896161880 6 1864.150089 147.03961 93825.897291
896161879 6 1180.787166 101.534728 46912.948645
896161878 6 1000.645775 90.256971 52599.366663
896161877 6 773.66707 76.858947 36961.717114
896161876 6 965.455848 78.949437 44069.739637
896161875 6 964.010228 78.781957 44069.739637
896161874 6 964.010228 78.783356 45491.344141
896161873 6 1141.739125 89.537163 51177.762159
896161872 6 1141.739125 89.541441 52599.366663
896161871 6 1141.739125 89.541441 52599.366663
896161870 6 987.601135 79.548529 45491.344141
896161869 6 1197.471769 93.213115 52599.366663
896161868 6 1192.816071 93.192426 52599.366663
896161867 6 1201.034737 93.150762 52599.366663
896161866 6 964.160268 78.48163 45491.344141
896161865 6 941.832366 77.493411 45491.344141
896161864 6 3357.066907 254.626054 140738.845936
896161863 6 1265.275763 109.854654 88139.479273
896161862 6 2465.950205 219.230808 177700.56305
896161861 6 1185.894466 105.20562 75345.038733
896161860 6 874.363989 64.453706 52599.366663
896161859 6 842.9384 64.32094 51177.762159
896161858 6 2272.865353 200.041993 113728.360352
896161857 6 1589.585347 143.256311 92404.292786
896161856 6 1431.142577 113.127577 89561.083777
896161855 6 7327.668677 491.598041 365352.357632
896161854 6 1075.11522 93.942341 38383.321619
896161853 6 1092.669958 109.014132 65393.807203
896161852 6 895.721563 85.713804 41226.530628
896161851 6 929.287697 88.285756 72501.829725
896161850 6 1194.077596 109.434352 46912.948645
896161849 6 1436.048506 110.818813 56864.180176
896161848 6 799.415797 72.235371 44069.739637
896161847 6 828.134733 77.285048 41226.530628
896161846 6 857.228278 78.490514 42648.135132
896161845 6 612.599577 68.47095 112306.755848
896161844 6 676.60271 73.470038 95247.501795
896161843 6 658.500126 72.529859 99512.315308
896161842 6 661.837046 69.673002 88139.479273
896161841 6 585.170298 63.065338 71080.22522
896161840 6 1189.612904 107.235485 76766.643238
896161839 6 821.748141 84.537171 54020.971167
896161838 6 653.46143 58.913642 31275.299097
896161837 6 680.773244 61.92675 31275.299097
896161836 6 626.320386 55.876268 14216.045044
896161835 6 656.019522 65.68644 36961.717114
896161834 6 776.68466 76.442592 48334.55315
896161833 6 870.817801 82.854479 45491.344141
896161832 6 809.422116 75.157829 44069.739637
896161831 6 682.90984 60.861824 34118.508106
896161830 6 695.052756 62.091432 34118.508106
896161829 6 726.271052 63.610058 35540.11261
896161828 6 792.941352 84.729657 73923.434229
896161827 6 862.934752 84.807227 62550.598194
896161826 6 845.32819 79.237179 42648.135132
896161825 6 488.090145 49.753274 24167.276575
896161824 6 921.090747 81.306282 48334.55315
896161823 6 899.744524 83.026154 62550.598194
896161822 6 925.797774 86.920997 42648.135132
896161821 6 817.687176 72.947159 27010.485584
896161820 6 560.519729 53.38316 31275.299097
896161819 6 894.130838 80.878411 42648.135132
896161818 6 925.783955 82.803849 61128.993689
896161817 6 484.52915 50.099996 34118.508106
896161816 6 1235.690145 117.349646 56864.180176
896161815 6 779.687445 63.302532 36961.717114
896161814 6 823.570343 77.883524 44069.739637
896161813 6 774.589523 62.875567 36961.717114
896161812 6 934.88707 81.952838 51177.762159
896161811 6 1102.759195 89.495211 55442.575672
896161810 6 1157.768782 117.192244 71080.22522
896161809 6 1272.844911 126.713852 103777.128821
896161808 6 892.630433 74.455543 79609.852247
896161806 6 899.084149 74.97213 81031.456751
896161805 6 884.835237 73.596141 81031.456751
896161804 6 1025.560395 92.9628 83874.66576
896161803 6 1087.189532 111.642185 92404.292786
896161802 6 715.663583 62.192076 52599.366663
896161801 6 1182.428728 102.859181 54020.971167
896161800 6 775.35157 64.635046 41226.530628
896161799 6 1531.111997 141.196051 68237.016211
896161798 6 760.251277 68.257817 45491.344141
896161797 6 816.930558 77.54836 42648.135132
896161796 6 673.331432 59.241979 34118.508106
896161795 6 696.370546 61.226643 34118.508106
896161794 6 676.611594 59.406003 36961.717114
896161793 6 979.179125 87.221653 66815.411707
896161792 6 1288.651481 119.899389 115149.964857
896161791 6 1399.808789 136.023807 115149.964857
896161790 6 1197.116903 108.564791 100933.919813
896161789 6 1343.499181 115.995375 120836.382874
896161788 6 1531.6095 144.375034 112306.755848
896161787 6 1453.640755 149.941668 86717.874769
896161786 6 734.925526 59.667381 36961.717114
896161785 6 820.958454 63.144842 39804.926123
896161784 6 801.580032 61.280523 38383.321619
896161783 6 1230.934256 107.843051 95247.501795
896161782 6 1072.270866 82.913336 72228.100616
896161781 6 848.524448 66.340194 39804.926123
896161780 6 759.725148 61.926297 34118.508106
896161779 6 753.016758 61.542518 34118.508106
896161778 6 764.243144 62.347011 35540.11261
896161777 6 885.998544 79.537013 46912.948645
896161776 6 856.982981 65.810446 41226.530628
896161775 6 765.561921 85.373087 46912.948645
896161774 6 838.905075 83.523451 72501.829725
896161773 6 824.952789 62.447203 35540.11261
896161772 6 736.255655 58.506624 35540.11261
896161771 6 894.053843 66.283518 42648.135132
896161770 6 744.706291 59.695432 35540.11261
896161769 6 815.748989 77.776711 44069.739637
896161768 6 763.822636 59.746391 35540.11261
896161767 6 831.347772 80.478509 44069.739637
896161766 6 747.255006 60.118079 35540.11261
896161765 6 1146.853335 118.611377 63972.202698
896161764 6 816.576679 62.25813 35540.11261
896161763 6 1173.435182 111.516986 69658.620716
896161762 6 729.90756 64.065485 35540.11261
896161761 6 789.048689 59.230092 35540.11261
896161760 6 815.275176 63.558399 34118.508106
896161759 6 1201.339754 86.741014 52599.366663
896161758 6 757.298835 58.223488 34118.508106
896161757 6 961.009418 75.27184 42648.135132
896161756 6 813.00532 63.024661 35540.11261
896161755 6 845.659859 78.369058 85296.270264
896161754 6 813.907538 61.188516 41226.530628
896161753 6 861.575997 84.436198 48334.55315
896161752 6 860.667858 84.116786 48334.55315
896161751 6 931.063012 87.457202 63972.202698
896161750 6 1104.408654 103.133597 72501.829725
896161749 6 972.164732 88.282178 48334.55315
896161748 6 650.854476 55.946229 38383.321619
896161747 6 661.459477 59.216972 34118.508106
896161746 6 851.444315 65.096972 42648.135132
896161745 6 734.003073 62.077777 38383.321619
896161744 6 707.186788 62.775622 35540.11261
896161743 6 683.696072 61.15771 36961.717114
896161742 6 677.104161 61.193863 34118.508106
896161741 6 832.280589 65.46249 42648.135132
896161740 6 5647.846306 480.23165 248780.788271
896161739 6 8579.50545 653.809633 353979.521596
896161738 6 9339.080558 592.321036 301380.154934
896161737 6 4403.69516 336.26022 176278.958546
896161736 6 9573.585966 604.91794 321282.617995
896161735 6 1020.917037 90.889584 49756.157654
895736623 6 1022.861641 90.509136 46912.948645
895736622 6 987.58238 88.216947 48334.55315
895736621 6 1004.333613 89.436684 46912.948645
895736620 6 1011.033612 91.118059 51177.762159
895736619 6 1020.917037 90.951567 48334.55315
895736618 6 1011.514828 91.202498 51177.762159
895736617 6 1002.819388 89.311115 46912.948645
895736616 6 988.05718 88.237923 48334.55315
895736615 6 1023.900079 90.580537 46912.948645
895736614 6 1020.917037 90.906242 48334.55315
895736613 6 1012.552279 91.288952 51177.762159
895736612 6 1003.855359 89.367052 48334.55315
895709161 6 987.030093 88.172033 48334.55315
895709160 6 1022.861641 90.616073 46912.948645
895709159 6 1020.430886 90.923393 48334.55315
895709158 6 1011.033612 91.110656 51177.762159
895709157 6 1003.855359 89.423193 46912.948645
895709156 6 987.58238 88.202675 48334.55315
895709155 6 1022.86164 90.507244 46912.948645
895709154 6 1020.430886 90.969951 48334.55315
895709153 6 1011.033612 91.166756 51177.762159
895709152 6 1002.819388 89.304411 48334.55315
895709151 6 773.298385 75.006678 36961.717114
895709150 6 772.802363 74.93717 38383.321619
895709149 6 772.033405 74.87309 38383.321619
895709148 6 772.033405 74.87309 38383.321619
895709147 6 772.033405 74.87309 38383.321619
895709146 6 772.033405 74.87309 38383.321619
895572985 6 772.033405 74.87309 38383.321619
895572984 6 661.123367 62.169332 32696.903601
895572983 6 242.680641 23.973083 8529.627026
895233353 6 1170.21622 79.392895 46912.948645
895233352 6 1067.314101 86.926426 34118.508106
895233351 6 1092.999653 82.282738 34118.508106
895233350 6 1129.378552 99.435024 73923.434229
895233349 6 1093.937406 84.277067 35540.11261
895233348 6 1112.185095 70.236805 45491.344141
895233347 6 770.597656 60.962303 24167.276575
895233346 6 850.767159 70.328483 24167.276575
895233345 6 933.670459 93.800691 71080.22522
895233344 6 943.617552 77.086927 66815.411707
895233343 6 934.701 72.656908 61128.993689
895233342 6 1200.758347 80.018146 56864.180176
895233341 6 1110.793272 102.997376 49756.157654
895233340 6 1007.85759 99.452216 54020.971167
894983300 6 713.130662 75.848518 38383.321619
894982912 6 868.211341 75.023912 63972.202698
894982911 6 1077.133363 78.072514 48334.55315
894960391 6 383.726117 44.389244 24167.276575
894960390 6 871.519636 80.141658 45491.344141
894960389 6 991.602874 86.102766 59707.389185
894960388 6 864.331511 91.67302 54020.971167
894960387 6 924.857553 68.972689 48334.55315
894960386 6 889.579774 94.86282 49756.157654
894960385 6 795.95302 80.097362 46912.948645
894960384 6 933.570267 97.116389 52429.118933
894960383 6 798.13453 86.112226 46912.948645
894960382 6 1188.5029 145.380157 69658.620716
894960381 6 887.681071 74.077316 59577.980156
894960380 6 730.062536 82.368945 43956.797799
894960379 6 763.762916 84.41045 43956.797799
894960378 6 629.506773 60.110881 34032.77265
894960377 6 1291.611819 142.656642 75345.038733
894960376 6 755.831005 73.46062 38190.632115
894960375 6 796.415974 94.984769 48159.155643
894960374 6 792.157587 89.538726 48079.340197
894960373 6 687.344919 77.180086 45250.166229
894960372 6 859.968985 85.414504 48011.513713
894960371 6 853.618422 89.867968 48035.737752
894960370 6 812.240311 97.358888 42721.001416
894960369 6 838.64744 97.969045 65134.773076
894960368 6 901.359434 89.852339 75756.679058
894960367 6 728.486123 71.471472 46499.383058
894960366 6 824.19617 72.589003 45101.67457
894960365 6 927.84257 113.240725 61887.951663
894960364 6 809.239501 71.443011 44623.403543
894960363 6 702.843511 88.692527 31920.179438
894960362 6 911.922483 87.825394 48334.55315
894960361 6 873.956313 94.893338 49756.157654
894960360 6 882.777115 76.306207 28432.090088
894960359 6 1125.279584 78.502236 28432.090088
894960358 6 1455.55081 128.644595 68237.016211
894960357 6 716.474986 76.994838 40156.146641
894960356 6 715.266765 69.498695 42513.610718
894960355 6 803.607553 80.027771 56613.885469
894960354 6 779.533456 92.630926 53850.573576
894960353 6 710.577506 70.773381 48161.067018
894960352 6 999.775639 103.811864 69658.620716
894960351 6 583.48481 70.366117 31275.299097
894960350 6 890.914838 92.74395 45491.344141
894960349 6 1398.345401 113.805721 68237.016211
894960348 6 1717.746588 119.814169 86717.874769
894960347 6 664.405503 75.442158 39804.926123
894960346 6 1124.131576 81.041819 58285.784681
894960345 6 1030.613898 108.715202 51177.762159
894960344 6 678.329163 82.324073 44069.739637
894960343 6 962.697373 89.376347 54020.971167
894960342 6 1166.687307 79.274689 54020.971167
894960341 6 593.473362 66.765803 24167.276575
894960340 6 1283.543687 127.250099 78188.247742
894960339 6 540.404925 55.447533 17059.254053
894960338 6 602.666304 59.038388 31275.299097
894960337 6 957.347245 92.799557 51177.762159
894960336 6 1017.882665 87.697892 52599.366663
894886192 6 1452.028807 154.022005 76766.643238
894886191 6 1386.164481 153.742653 78188.247742
894886190 6 731.565902 81.088254 42648.135132
894886189 6 1152.686159 95.842443 68237.016211
894886188 6 884.039627 80.202777 55442.575672
894886186 6 1007.525922 75.24161 25588.881079
894886185 6 1082.028928 104.247919 56864.180176
894886183 6 621.836939 60.287985 35540.11261
894886182 6 811.095265 75.799902 46912.948645
894886181 6 1419.703963 99.738766 63972.202698
894886180 6 945.314391 82.416532 52599.366663
894886179 6 1060.985748 100.949208 58285.784681
894886178 6 952.549897 101.362724 52599.366663
894706422 6 349.25135 41.477068 11372.836035
894706421 6 1122.656342 108.583876 72501.829725
894706420 6 1085.993156 92.532133 51177.762159
894706419 6 602.012838 59.275376 36961.717114
894706418 6 701.279931 75.535769 42648.135132
894706417 6 848.686334 83.800911 42648.135132
894706416 6 983.296355 97.572474 48334.55315
894706415 6 805.450978 64.68506 21324.067566
894706414 6 642.672827 66.758194 29853.694592
894706413 6 1097.064566 80.053477 48334.55315
894706412 6 937.361258 78.720757 42648.135132
894706411 6 1472.519207 152.578729 82453.061255
894706410 6 659.211831 68.877598 39804.926123
894706408 6 1552.943384 153.274805 88139.479273
894706407 6 465.697093 48.814287 45491.344141
894706406 6 422.975034 43.347269 15637.649548
894706405 6 765.914319 71.208737 73923.434229
894706404 6 507.669937 49.306238 22745.67207
894706403 6 510.97675 48.287665 21324.067566
894706402 6 429.728831 44.391753 14216.045044
894706401 6 466.826345 49.014218 46912.948645
894706400 6 769.156971 78.12006 61128.993689
894706399 6 685.152057 70.802871 28432.090088
894706398 6 690.047622 70.932059 29853.694592
894706397 6 688.610886 70.666897 29853.694592
894706396 6 724.775089 73.207467 49756.157654
894706395 6 400.918093 44.269968 15637.649548
894706394 6 728.390374 74.548125 32696.903601
894706393 6 912.615433 101.90913 54020.971167
894706392 6 424.297266 48.67893 55442.575672
894706391 6 634.614073 67.019078 28432.090088
894706390 6 393.535508 43.988601 15637.649548
894706389 6 382.793299 42.676693 15637.649548
894706388 6 448.199113 50.64743 39804.926123
894706387 6 1513.80749 103.800471 65393.807203
894706386 6 957.156733 74.322324 44069.739637
894706385 6 918.570659 71.783687 38383.321619
894706384 6 1247.924368 111.056788 69658.620716
894706383 6 899.511567 93.520763 59707.389185
894706382 6 889.046242 92.657578 63972.202698
894706381 6 895.504893 84.603307 52599.366663
894706380 6 874.990803 82.412584 52599.366663
894621785 6 938.034466 88.095409 52599.366663
894621784 6 955.434228 94.148523 42648.135132
894621783 6 901.719729 91.913298 42648.135132
894621782 6 941.290937 101.390857 48334.55315
894621781 6 926.460618 98.65089 46912.948645
894621780 6 1159.197127 134.756154 82453.061255
894621779 6 4986.358203 493.383926 197603.026112
894621778 6 7146.978947 479.721356 241672.765749
894621777 6 7106.214324 470.009647 230299.929713
894621776 6 7323.251366 727.206543 272040.691083
894621775 6 11259.799371 729.385914 377931.103242
894621774 6 11354.630891 740.160492 351136.312588
894621773 6 11464.061747 748.488357 388098.029702
894621772 6 13294.06775 1133.267472 471972.695462
894621771 6 13354.838596 1136.412441 474815.904471
894621770 6 13407.014687 1139.421189 474495.149388
894621769 6 725.588466 72.770713 36961.717114
894621768 6 734.638277 72.851203 36961.717114
894621767 6 719.199406 71.125614 36961.717114
894621766 6 699.582104 69.759333 36961.717114
894621765 6 714.849218 71.67457 36961.717114
894621764 6 695.270414 70.653365 36961.717114
894621763 6 684.82335 69.851956 36960.668068
894621762 6 728.736355 72.725717 36961.717114
894621761 6 738.324634 72.90825 36961.717114
894621760 6 722.858124 71.150539 36961.717114
894621759 6 703.185544 69.729596 36961.717114
894621758 6 718.459568 71.734414 36961.717114
894621757 6 699.674892 70.647196 36961.717114
894621756 6 688.993884 69.798159 36961.717114
894621755 6 689.692757 69.8346 36961.717114
894621754 6 729.947044 72.790784 36961.717114
894621753 6 738.324634 72.888261 36961.717114
894621752 6 722.858124 71.148688 36961.717114
894621751 6 702.511348 69.70718 36961.717114
894621750 6 718.975332 71.722363 36961.717114
894621749 6 699.674892 70.6073 36961.717114
894621748 6 690.173972 69.885271 36961.717114
894621747 6 689.189331 69.811115 36961.717114
894621746 6 687.228934 83.500501 65393.807203
894621745 6 213.385727 21.217158 11372.836035
894621744 6 1061.433895 120.800701 65393.807203
894621743 6 664.420309 81.656253 79609.852247
894621742 6 481.570786 58.517441 28432.090088
894621741 6 490.814564 59.72451 28432.090088
894621740 6 691.750878 83.076291 46912.948645
894621739 6 229.509652 27.485586 11372.836035
894621738 6 589.552567 67.803747 36961.717114
894621737 6 609.963998 72.657113 38383.321619
894621736 6 487.842874 58.721937 28432.090088
894621735 6 799.844202 90.033556 42648.135132
894612163 6 770.517206 81.274777 41226.530628
894612162 6 613.592609 74.348894 90982.688282
894612161 6 981.911442 119.869652 55442.575672
894612160 6 410.591757 49.474375 24167.276575
894612159 6 671.857679 70.304546 39804.926123
894612158 6 490.733128 56.307799 61128.993689
894612157 6 394.954971 47.609809 24167.276575
894612156 6 740.759338 83.437449 41226.530628
894612155 6 1516.703173 155.491892 73923.434229
894612154 6 435.907144 49.570659 38383.321619
894612153 6 378.457425 43.841563 39804.926123
894612152 6 418.938747 48.668565 48334.55315
894612151 6 458.92158 53.019904 44069.739637
894612150 6 395.899633 44.773147 15637.649548
894612149 6 368.929853 41.2583 15637.649548
894606976 6 376.409668 42.595298 15637.649548
894606975 6 377.287701 42.433124 15637.649548
894606974 6 695.828623 74.591558 36961.717114
894606973 6 380.924209 42.849766 28432.090088
894606972 6 374.816475 42.753235 36961.717114
894606971 6 462.197793 52.730024 45491.344141
894606970 6 408.973886 46.543526 24167.276575
894606969 6 568.552325 62.566396 31275.299097
894606968 6 383.82927 42.792267 28432.090088
894606967 6 388.438573 44.190013 27010.485584
894606966 6 595.077413 64.814659 34118.508106
894606965 6 374.982309 42.18536 15637.649548
894606964 6 655.780642 69.025006 59707.389185
894606962 6 633.964555 73.231816 42648.135132
894606961 6 646.407059 72.10059 42648.135132
894606960 6 390.893019 45.311738 27010.485584
894606959 6 380.74653 42.87247 15637.649548
894606958 6 1134.023885 141.522537 75345.038733
894606957 6 396.725843 44.488531 49756.157654
894606956 6 723.74208 75.256417 44069.739637
894606955 6 723.520967 70.255643 34118.508106
894606954 6 666.980869 66.931349 31275.299097
894606953 6 664.491875 64.079798 29853.694592
894606952 6 659.451205 65.662256 31275.299097
894606951 6 681.916315 65.121074 29853.694592
894606950 6 666.031764 66.78538 34118.508106
894606949 6 648.039736 67.734938 35540.11261
894582366 6 651.989158 65.028204 29853.694592
894582365 6 626.344077 64.96252 31275.299097
894582364 6 634.329292 63.77655 29853.694592
894582363 6 611.441206 62.227448 32696.903601
894582362 6 643.533092 64.200349 29853.694592
894582361 6 616.437455 63.954106 32696.903601
894582360 6 623.726265 62.70529 29853.694592
894582359 6 613.673058 63.009813 32696.903601
894582358 6 633.451259 61.843421 29853.694592
894582357 6 664.066925 64.141821 29853.694592
894582356 6 652.523184 64.621967 29853.694592
894582355 6 681.990348 65.150811 27010.485584
894582354 6 643.458072 61.64822 31275.299097
894582353 6 609.437869 65.323884 32696.903601
894582352 6 612.071474 65.679448 31275.299097
894582351 6 609.689581 65.119552 29853.694592
894582350 6 729.602543 74.27955 56864.180176
894582349 6 708.502604 71.546534 42648.135132
894582348 6 327.159861 37.649555 11372.836035
894582347 6 413.40403 55.221074 29853.694592
894582346 6 252.663764 32.672759 11372.836035
894582345 6 162.929672 22.139529 8529.627026
894582344 6 161.096118 21.959958 8529.627026
894582343 6 159.171257 18.528439 8529.627026
894582342 6 519.819269 69.586301 36961.717114
894582341 6 542.819886 71.053761 66815.411707
894582340 6 320.942557 43.614569 11372.836035
894582339 6 473.608768 63.003685 24167.276575
894582328 6 429.42184 55.253525 29853.694592
894582327 6 155.167544 18.192987 5686.418018
894582326 6 278.415946 32.929695 11372.836035
894582325 6 55.21836 7.754396 1421.604504
894582324 6 668.951631 83.027182 38383.321619
894582323 6 176.761531 18.883593 9951.231531
894582322 6 486.265474 47.255684 15637.649548
894313264 6 508.238511 64.036571 61128.993689
894313263 6 511.513244 64.338132 48334.55315
894313262 6 532.783953 71.206064 38383.321619
894313261 6 143.486101 11.427797 8529.627026
894313260 6 820.380008 70.340082 46912.948645
894313259 6 56.115148 7.603368 1421.604504
894313258 6 73.73701 9.694311 4264.813513
894313257 6 691.616631 87.611561 36961.717114
894313256 6 203.048232 24.077963 7108.022522
894313255 6 506.649266 65.395778 36961.717114
894313254 6 552.627796 71.963423 38383.321619
894313253 6 226.348437 29.097452 11372.836035
894313252 6 489.563404 61.521048 29853.694592
894313251 6 68.373556 10.792634 1421.604504
894313250 6 432.597862 51.589584 29853.694592
894313249 6 443.070591 52.459638 14216.045044
894313248 6 165.197061 22.097824 8529.627026
894313247 6 1138.058197 150.256926 55442.575672
894313246 6 22.147755 3.479023 2843.209009
894313245 6 35.187953 5.371763 1421.604504
894313244 6 95.280655 13.649038 17059.254053
894313243 6 181.090989 25.755143 11372.836035
894313242 6 327.303485 39.565574 34118.508106
894313241 6 320.997342 43.949734 14216.045044
894313240 6 438.895121 62.272361 35540.11261
894313239 6 642.471457 90.875271 73923.434229
894313238 6 190.386591 29.132 8529.627026
894313237 6 65.211353 10.868559 2843.209009
894313236 6 189.117663 31.295167 11372.836035
894313235 6 227.423891 35.297892 21324.067566
894313234 6 400.851957 52.128587 44069.739637
894313233 6 535.83017 74.286994 36961.717114
894313232 6 51.244754 8.186009 2843.209009
894313231 6 25.637184 4.106043 1421.604504
894313228 6 35.172652 5.439955 1421.604504
894313227 6 70.375905 10.876579 2843.209009
894313226 6 196.788483 14.952186 5686.418018
894313225 6 130.008121 21.258864 7108.022522
894313224 6 790.481477 87.532963 61128.993689
894313223 6 532.949787 81.383153 36961.717114
894313222 6 579.946026 82.327076 42648.135132
894313221 6 150.6915 24.946455 8529.627026
894313220 6 876.740453 110.778382 68237.016211
894313219 6 699.555452 114.228574 56864.180176
894313218 6 391.025785 59.842264 36961.717114
894313217 6 409.5395 63.089234 29853.694592
894313216 6 55.786441 8.69108 2843.209009
894313215 6 132.066242 21.031829 5686.418018
894313214 6 481.680355 57.966018 31275.299097
894313213 6 416.15214 61.170871 31275.299097
894313212 6 434.853899 57.028059 32696.903601
894313211 6 373.423171 44.041658 15637.649548
894313210 6 530.004255 64.083911 41226.530628
894313209 6 458.023805 68.71818 31275.299097
894313208 6 313.856105 39.45037 24167.276575
894313207 6 498.199617 77.354105 38383.321619
894313206 6 525.04058 83.948072 45491.344141
894313205 6 136.871981 17.741426 12794.44054
892396327 6 153.002815 24.728633 25588.881079
881613206 6 339.543138 40.79403 24167.276575
881613205 6 27.36265 4.380788 2843.209009
881613204 6 473.476496 59.327076 39804.926123
881613203 6 43.385396 7.160157 1421.604504
881613202 6 21.173479 3.487413 2843.209009
881613201 6 242.025695 36.749271 21324.067566
881613200 6 30.260307 4.513595 2843.209009
881613199 6 24.78827 3.505223 1421.604504
881613198 6 72.091994 10.041074 18480.858557
881613197 6 534.00698 53.683159 25588.881079
881613196 6 941.834834 108.951203 75345.038733
881613195 6 574.580104 67.692327 31275.299097
881613194 6 123.815989 16.10081 5686.418018
881613193 6 99.145185 12.094671 5686.418018
881613192 6 137.737181 20.244856 8529.627026
881613191 6 364.568807 47.632019 34118.508106
881613190 6 423.019454 62.624306 38383.321619
881613189 6 636.055251 83.633308 46912.948645
881613188 6 118.915489 16.65355 5686.418018
881613187 6 480.934101 62.027558 24167.276575
881613186 6 418.642615 57.974943 31275.299097
881613185 6 67.100679 11.183447 4264.813513
881613184 6 248.257805 39.378558 11372.836035
881613183 6 45.441543 7.186397 1418.960399
881613182 6 32.026737 5.120132 1418.960399
881613181 6 737.893268 100.94127 59605.835785
881613180 6 422.340324 60.84274 46779.242997
881613179 6 681.863011 83.434323 69369.782117
881613178 6 154.154771 23.214819 8529.627026
881613177 6 453.65042 74.68011 36961.717114
881613176 6 352.781251 52.851726 24167.276575
881613175 6 86.897141 12.784866 2843.209009
881613174 6 493.578962 58.797369 41226.530628
881613173 6 326.548347 48.36869 29853.694592
881613172 6 94.488006 14.119272 8529.627026
881613171 6 157.992649 22.146151 8529.627026
881613170 6 247.679359 36.581709 14216.045044
881613169 6 363.923238 50.306549 29853.694592
881613168 6 450.346568 65.174255 29853.694592
881613167 6 393.577954 56.482188 31275.299097
881613166 6 25.337103 4.000751 2843.209009
881613165 6 611.395305 78.365521 38383.321619
881613164 6 142.706286 20.222153 8529.627026
881613163 6 75.64213 10.646788 7108.022522
880569080 6 489.666557 68.172802 34118.508106
880569079 6 385.569049 56.237837 29853.694592
880569078 6 643.545431 87.120639 62550.598194
880569077 6 596.114864 80.126111 45491.344141
880569076 6 376.335142 54.033912 31275.299097
880569075 6 469.269439 63.982691 31275.299097
880569074 6 239.650218 31.572009 11372.836035
880569073 6 716.656614 90.260303 85296.270264
880569072 6 411.298527 53.749542 22745.67207
880569071 6 26.960896 3.916189 1421.604504
880569070 6 97.176397 12.207119 7108.022522
880569069 6 252.703742 41.366389 24167.276575
880569068 6 770.991018 110.452349 56864.180176
880569067 6 273.463622 41.049691 11372.836035
880569066 6 206.380711 30.767187 8529.627026
880569065 6 812.434278 111.393557 49756.157654
880569064 6 287.623201 41.580427 24167.276575
880569063 6 323.613673 49.429338 24167.276575
880569062 6 465.516946 58.843022 29853.694592
880569061 6 45.3912 6.731957 2843.209009
880569060 6 326.033076 45.886564 24167.276575
880569059 6 346.193782 53.038248 22745.67207
880569058 6 598.329936 83.432432 35540.11261
880569057 6 302.58826 36.616587 12794.44054
